Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
64381,53,17,30773,0,2,0,94,0,0,0,0,61,33,47,19.7989898732233,3054.62580833848,64.9920384752868,30773,0,30773,30773,0,0,0,0,0,30773,30773,0,30773,30773,0,0,0,0,0,16,0,64.9920384752868,33,61,42.3333333333333,16.1658075373095,261.333333333333,0,0,0,0,0,0,0,0,0,63.5,0,47,0,0,0,0,0,0,0,0,2,94,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
55817,443,6,354185,8,7,216,5540,216,0,27,76.3675323681471,1360,0,791.428571428571,709.916158698302,16251.3940454847,42.3507489024098,25298.9285714286,60330.8171902276,190207,0,163625,23375,52085.2277714133,140630,63,354059,59009.8333333333,90547.6708776469,190207,0,0,0,0,0,160,164,22.5870660812852,19.7636828211246,0,1360,359.75,599.129090152253,358955.666666667,0,1,0,0,0,0,0,0,0,383.733333333333,27,791.428571428571,0,0,0,0,0,0,8,216,7,5540,-1,2049,1,0,0,0,0,0,0,0,0,0,Phishing
60722,53,17,179184,1,2,38,134,38,38,38,0,96,38,67,41.0121933088198,959.907134565586,16.7425663005626,89592,26878.542966463,108598,70586,0,0,0,0,0,179184,179184,0,179184,179184,0,0,0,0,8,16,5.58085543352085,11.1617108670417,38,96,52.5,29,841,0,0,0,0,0,0,0,0,2,70,38,67,0,0,0,0,0,0,1,38,2,134,-1,-1,1,0,0,0,0,0,0,0,0,0,Phishing
56278,1900,17,3023783,3,1,522,174,174,174,174,0,174,174,174,0,230.175247363981,1.32284624921828,1007927.66666667,6282.14774844824,1012675,1000804,2011108,1005554,6717.5144212722,1010304,1000804,0,0,0,0,0,0,0,0,0,24,8,0.99213468691371,0.33071156230457,174,174,174,0,0,0,0,0,0,0,0,0,0,0,217.5,174,174,0,0,0,0,0,0,3,522,1,174,-1,-1,3,0,0,0,0,0,0,0,0,0,Phishing
443,55773,6,122,0,2,0,0,0,0,0,0,0,0,0,0,0,16393.4426229508,122,0,122,122,0,0,0,0,0,122,122,0,122,122,0,0,0,0,0,40,0,16393.4426229508,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,259,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,110608394,5,1,0,0,0,0,0,0,0,0,0,0,0,0.054245430957076,22121678.8,28689528.2714088,69382798,143786,110110204,27527551,30043784.9639999,69382798,143786,0,0,0,0,0,0,0,0,0,0,0,0.045204525797563,0.009040905159513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,320988,250601.471679637,498190,143786,36655472.6666667,29223788.2336939,69382798,13169912,Phishing
58433,1900,17,1746081,2,1,348,174,174,174,174,0,174,174,174,0,298.955203109134,1.71813335120192,873040.5,159365.605023481,985729,760352,985729,985729,0,985729,985729,0,0,0,0,0,0,0,0,0,16,8,1.14542223413461,0.572711117067307,174,174,174,0,0,0,0,0,0,0,0,0,0,0,232,174,174,0,0,0,0,0,0,2,348,1,174,-1,-1,2,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,964936,1,1,0,0,0,0,0,0,0,0,0,0,0,2.07267632257476,964936,0,964936,964936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03633816128738,1.03633816128738,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
49448,53,17,178837,1,2,38,146,38,38,38,0,108,38,73,49.4974746830583,1028.86986473716,16.7750521424537,89418.5,27276.6440842711,108706,70131,0,0,0,0,0,178837,178837,0,178837,178837,0,0,0,0,8,16,5.59168404748458,11.1833680949692,38,108,55.5,35,1225,0,0,0,0,0,0,0,0,2,74,38,73,0,0,0,0,0,0,1,38,2,146,-1,-1,1,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,10186922,1,1,0,0,0,0,0,0,0,0,0,0,0,0.196330157431263,10186922,0,10186922,10186922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098165078715632,0.098165078715632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,10186922,0,10186922,10186922,Phishing
0,0,0,16284402,1,1,0,0,0,0,0,0,0,0,0,0,0,0.122816914001509,16284402,0,16284402,16284402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061408457000755,0.061408457000755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,16284402,0,16284402,16284402,Phishing
0,0,0,382586,1,1,0,0,0,0,0,0,0,0,0,0,0,5.22758281798079,382586,0,382586,382586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6137914089904,2.6137914089904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
55804,443,6,1541396,11,10,1302,3740,517,0,118.363636363636,165.161904037991,2720,0,374,846.123579101251,3271.06077867076,13.6240135565423,77069.8,156216.045433577,402394,0,820777,82077.7,168803.227411912,403866,65,1541396,171266.222222222,203617.819359442,412569,0,0,0,0,0,220,224,7.13638805342689,6.48762550311536,0,2720,229.181818181818,582.009870343699,338735.489177489,0,1,0,0,0,0,0,0,0,240.095238095238,118.363636363636,374,0,0,0,0,0,0,11,1302,10,3740,-1,269,8,0,0,0,0,0,0,0,0,0,Phishing
55820,443,6,341670,8,7,216,5540,216,0,27,76.3675323681471,1360,0,791.428571428571,709.916158698302,16846.6649105862,43.9020107120906,24405,60712.5330046948,185991,33,155328,22189.7142857143,55103.2721766269,147121,195,341637,56939.5,87014.9074463681,185991,233,0,0,0,0,160,164,23.414405713115,20.4876049989756,0,1360,359.75,599.129090152253,358955.666666667,0,1,0,0,0,0,0,0,0,383.733333333333,27,791.428571428571,0,0,0,0,0,0,8,216,7,5540,-1,2049,1,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,19210694,72,1,0,0,0,0,0,0,0,0,0,0,0,3.79996683097446,266815.194444445,1276602.35281078,9329379,0,19207766,270531.915492958,1285296.21946995,9329379,0,0,0,0,0,0,0,0,0,0,0,0,3.74791249082412,0.052054340150335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1,0,-1,-1,0,0,72359,0,72359,72359,9329379,0,9329379,9329379,Phishing
57607,53,17,78441,1,3,38,170,38,38,38,0,66,38,56.6666666666667,16.1658075373095,2651.67450695427,50.9937405183514,26147,37383.3436706777,69167,1559,0,0,0,0,0,78441,39220.5,44555.5053893455,70726,7715,0,0,0,0,8,24,12.7484351295878,38.2453053887635,38,66,49.2,15.3362316101447,235.2,0,0,0,0,0,0,0,0,3,61.5,38,56.6666666666667,0,0,0,0,0,0,1,38,3,170,-1,-1,1,0,0,0,0,0,0,0,0,0,Phishing
55815,443,6,723400,12,9,627,4117,216,0,52.25,79.0892763676824,1360,0,457.444444444444,598.164716259475,6557.92092894664,29.029582526956,36170,73461.478889494,208043,0,557420,50674.5454545455,85471.2123329997,208230,460,584754,73094.25,100679.814079444,209254,0,0,0,0,0,240,204,16.5883328725463,12.4412496544097,0,1360,215.636363636364,426.742650836883,182109.29004329,0,1,0,0,0,0,0,0,0,225.904761904762,52.25,457.444444444444,0,0,0,0,0,0,12,627,9,4117,-1,2048,5,0,0,0,0,0,0,0,0,0,Phishing
55825,80,6,6550,1,2,0,0,0,0,0,0,0,0,0,0,0,458.015267175573,3275,4434.97373160203,6411,139,0,0,0,0,0,6411,6411,0,6411,6411,0,0,0,0,20,64,152.671755725191,305.343511450382,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,46016626,1,1,0,0,0,0,0,0,0,0,0,0,0,0.043462551991535,46016626,0,46016626,46016626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021731275995767,0.021731275995767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,46016626,0,46016626,46016626,Phishing
0,0,0,86236440,1,1,0,0,0,0,0,0,0,0,0,0,0,0.023192051991015,86236440,0,86236440,86236440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011596025995507,0.011596025995507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,86236440,0,86236440,86236440,Phishing
0,0,0,247738,3,1,0,0,0,0,0,0,0,0,0,0,0,16.1460898206977,82579.3333333333,141732.820508636,246236,0,246236,123118,174115.145372251,246236,0,0,0,0,0,0,0,0,0,0,0,0,12.1095673655233,4.03652245517442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,13149812,1,1,0,0,0,0,0,0,0,0,0,0,0,0.152093429168417,13149812,0,13149812,13149812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076046714584209,0.076046714584209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,13149812,0,13149812,13149812,Phishing
0,0,0,5880237,1,1,0,0,0,0,0,0,0,0,0,0,0,0.340122345408867,5880237,0,5880237,5880237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170061172704433,0.170061172704433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5880237,0,5880237,5880237,Phishing
0,0,0,91759,3,1,0,0,0,0,0,0,0,0,0,0,0,43.5924541461873,30586.3333333333,52977.0833505709,91759,0,91759,45879.5,64883.4111348964,91759,0,0,0,0,0,0,0,0,0,0,0,0,32.6943406096405,10.8981135365468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
52572,53,17,43323,0,2,0,96,0,0,0,0,62,34,48,19.7989898732233,2215.91302541375,46.1648546961199,43323,0,43323,43323,0,0,0,0,0,43323,43323,0,43323,43323,0,0,0,0,0,16,0,46.1648546961199,34,62,43.3333333333333,16.1658075373095,261.333333333333,0,0,0,0,0,0,0,0,0,65,0,48,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
54086,5355,17,254098,1,1,22,22,22,22,22,0,22,22,22,0,173.161536100245,7.87097891364749,254098,0,254098,254098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.93548945682375,3.93548945682375,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,64004132,1,1,0,0,0,0,0,0,0,0,0,0,0,0.031247982552127,64004132,0,64004132,64004132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015623991276063,0.015623991276063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,64004132,0,64004132,64004132,Phishing
62605,53,17,72938,1,3,44,188,44,44,44,0,72,44,62.6666666666667,16.1658075373095,3180.78367928926,54.8410979187803,24312.6666666667,34854.8703387824,64490,2175,0,0,0,0,0,72938,36469,42703.592729418,66665,6273,0,0,0,0,8,24,13.7102744796951,41.1308234390853,44,72,55.2,15.3362316101447,235.2,0,0,0,0,0,0,0,0,3,69,44,62.6666666666667,0,0,0,0,0,0,1,44,3,188,-1,-1,1,0,0,0,0,0,0,0,0,0,Phishing
55809,443,6,1374150,11,11,485,5707,202,0,44.0909090909091,73.0731887157725,2720,0,518.818181818182,903.182796357616,4506.05829057963,16.0098970272532,65435.7142857143,126027.628896263,517698,0,1242347,124234.7,163005.423917972,517698,370,1235847,123584.7,218494.822179713,703285,0,0,0,0,0,220,244,8.00494851362661,8.00494851362661,0,2720,269.217391304348,658.029907894614,433003.359683794,0,1,0,0,0,0,0,0,1,281.454545454545,44.0909090909091,518.818181818182,0,0,0,0,0,0,11,485,11,5707,-1,2048,4,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,45810361,2,1,0,0,0,0,0,0,0,0,0,0,0,0.06548736867627,22905180.5,31848479.0404785,45425456,384905,45425456,45425456,0,45425456,45425456,0,0,0,0,0,0,0,0,0,0,0,0.04365824578418,0.02182912289209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,384905,0,384905,384905,45425456,0,45425456,45425456,Phishing
0,0,0,44020184,1,1,0,0,0,0,0,0,0,0,0,0,0,0.045433703775523,44020184,0,44020184,44020184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022716851887761,0.022716851887761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,44020184,0,44020184,44020184,Phishing
0,0,0,763715,7,1,0,0,0,0,0,0,0,0,0,0,0,10.4751117890836,109102.142857143,173369.684876402,487153,5101,276562,46093.6666666667,52152.5201449237,135272,5101,0,0,0,0,0,0,0,0,0,0,0,9.16572281544817,1.30938897363545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,13169537,1,1,0,0,0,0,0,0,0,0,0,0,0,0.151865627470427,13169537,0,13169537,13169537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075932813735213,0.075932813735213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,13169537,0,13169537,13169537,Phishing
55754,443,6,159,1,1,0,31,0,0,0,0,31,31,31,0,194968.55345912,12578.6163522013,159,0,159,159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,6289.30817610063,6289.30817610063,0,31,20.6666666666667,17.8978583448784,320.333333333333,0,0,0,1,1,0,0,0,1,31,0,31,0,0,0,0,0,0,1,0,1,31,-1,260,0,0,0,0,0,0,0,0,0,0,Phishing
62556,53,17,321584,1,2,35,162,35,35,35,0,127,35,81,65.0538238691624,612.592666301806,9.32882232946913,160792,145672.482205803,263798,57786,0,0,0,0,0,321584,321584,0,321584,321584,0,0,0,0,8,16,3.10960744315638,6.21921488631275,35,127,58,46,2116,0,0,0,0,0,0,0,0,2,77.3333333333333,35,81,0,0,0,0,0,0,1,35,2,162,-1,-1,1,0,0,0,0,0,0,0,0,0,Phishing
53931,53,17,73711,1,3,44,164,44,44,44,0,60,44,54.6666666666667,9.23760430703401,2821.83120565452,54.2659847241253,24570.3333333333,35269.3596388329,65263,2807,0,0,0,0,0,73711,36855.5,44143.969242695,68070,5641,0,0,0,0,8,24,13.5664961810313,40.699488543094,44,60,50.4,8.76356092008266,76.8,0,0,0,0,0,0,0,0,3,63,44,54.6666666666667,0,0,0,0,0,0,1,44,3,164,-1,-1,1,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,45328903,1,1,0,0,0,0,0,0,0,0,0,0,0,0.044121959007038,45328903,0,45328903,45328903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022060979503519,0.022060979503519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,45328903,0,45328903,45328903,Phishing
0,0,0,116225698,5,1,0,0,0,0,0,0,0,0,0,0,0,0.051623695131519,23245139.6,27710993.0299634,69322452,89410,88745983,22186495.75,31880934.7562868,69322452,89410,0,0,0,0,0,0,0,0,0,0,0,0.043019745942933,0.008603949188587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,89410,0,89410,89410,29034072,28292294.4291157,69322452,6087262,Phishing
0,0,0,36331,3,1,0,0,0,0,0,0,0,0,0,0,0,110.098813685283,12110.3333333333,16843.1237403676,31519,1325,4812,2406,1528.76486092532,3487,1325,0,0,0,0,0,0,0,0,0,0,0,82.5741102639619,27.5247034213206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,795920,28,1,0,0,0,0,0,0,0,0,0,0,0,36.4358226957483,28425.7142857143,91174.045969826,485213,175,795106,29448.3703703704,92747.0579517416,485213,175,0,0,0,0,0,0,0,0,0,0,0,35.1794150165846,1.25640767916374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,64677508,2,1,0,0,0,0,0,0,0,0,0,0,0,0.046383976327598,32338754,45641136.3299962,64611911,65597,64611911,64611911,0,64611911,64611911,0,0,0,0,0,0,0,0,0,0,0,0.030922650885065,0.015461325442533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,65597,0,65597,65597,64611911,0,64611911,64611911,Phishing
0,0,0,2761,1,1,0,0,0,0,0,0,0,0,0,0,0,724.375226367258,2761,0,2761,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.187613183629,362.187613183629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,66325081,10,1,0,0,0,0,0,0,0,0,0,0,0,0.165849778607884,6632508.1,6072122.17134887,15542290,658233,65666848,7296316.44444444,6043366.94587765,15542290,1458754,0,0,0,0,0,0,0,0,0,0,0,0.150772526007168,0.015077252600717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,3443162.66666667,2547803.17925077,5656862,658233,13562670.75,1503502.53001835,15542290,11986319,Phishing
0,0,0,145118,1,1,0,0,0,0,0,0,0,0,0,0,0,13.7818878429967,145118,0,145118,145118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89094392149837,6.89094392149837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,33455849,1,1,0,0,0,0,0,0,0,0,0,0,0,0.05978027937656,33455849,0,33455849,33455849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02989013968828,0.02989013968828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,33455849,0,33455849,33455849,Phishing
53997,443,6,180659,1,2,0,268,0,0,0,0,169,99,134,49.4974746830583,1483.45778510896,16.6058707288317,90329.5,63139.6858124904,134976,45683,0,0,0,0,0,134976,134976,0,134976,134976,0,1,0,0,20,40,5.53529024294389,11.0705804858878,0,169,91.75,69.5,4830.25,0,0,0,1,1,0,0,0,2,122.333333333333,0,134,0,0,0,0,0,0,1,0,2,268,-1,7423,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,64234681,2,1,0,0,0,0,0,0,0,0,0,0,0,0.046703742484531,32117340.5,45297064.5342319,64147202,87479,64147202,64147202,0,64147202,64147202,0,0,0,0,0,0,0,0,0,0,0,0.031135828323021,0.01556791416151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,87479,0,87479,87479,64147202,0,64147202,64147202,Phishing
57177,53,17,76944,1,3,35,201,35,35,35,0,83,35,67,27.712812921102,3067.16573092119,51.9858598461219,25648,39881.4032225547,71659,979,0,0,0,0,0,76944,38472,48318.0205720392,72638,4306,0,0,0,0,8,24,12.9964649615305,38.9893948845914,35,83,54.2,26.290682760248,691.2,0,0,0,0,0,0,0,0,3,67.75,35,67,0,0,0,0,0,0,1,35,3,201,-1,-1,1,0,0,0,0,0,0,0,0,0,Phishing
55814,80,6,956538,5,5,242,1836,242,0,48.4,108.22569011099,1360,0,367.2,592.029728983267,2172.4176143551,10.454367730294,106282,190497.684155871,559948,0,763075,190768.75,264006.307615778,559948,95,396502,99125.5,114347.677797438,202865,0,0,0,0,0,100,124,5.22718386514702,5.22718386514702,0,1360,188.909090909091,417.395125641269,174218.690909091,0,1,0,0,0,0,0,0,1,207.8,48.4,367.2,0,0,0,0,0,0,5,242,5,1836,-1,131,1,0,0,0,0,0,0,0,0,0,Phishing
55062,53,17,14411,0,2,0,123,0,0,0,0,85,38,61.5,33.2340187157677,8535.14676288946,138.782874193325,14411,0,14411,14411,0,0,0,0,0,14411,14411,0,14411,14411,0,0,0,0,0,16,0,138.782874193325,38,85,53.6666666666667,27.1354626519124,736.333333333333,0,0,0,0,0,0,0,0,0,80.5,0,61.5,0,0,0,0,0,0,0,0,2,123,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
55798,80,6,9356,1,2,0,0,0,0,0,0,0,0,0,0,0,320.649850363403,4678,6511.03924116573,9282,74,0,0,0,0,0,9282,9282,0,9282,9282,0,0,0,0,20,40,106.883283454468,213.766566908935,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,1034100,4,1,0,0,0,0,0,0,0,0,0,0,0,4.83512232859491,258525,175277.869470164,393600,1013,1033087,344362.333333333,43303.701069693,393600,312197,0,0,0,0,0,0,0,0,0,0,0,3.86809786287593,0.967024465718983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
49323,5355,17,409828,1,1,22,22,22,22,22,0,22,22,22,0,107.362112886382,4.88009604029007,409828,0,409828,409828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.44004802014504,2.44004802014504,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,Phishing
61086,53,17,181553,1,2,49,246,49,49,49,0,197,49,123,104.651803615609,1624.86987270935,16.524100400434,90776.5,43830.0138318482,121769,59784,0,0,0,0,0,181553,181553,0,181553,181553,0,0,0,0,8,16,5.50803346681134,11.0160669336227,49,197,86,74,5476,0,0,0,0,0,0,0,0,2,114.666666666667,49,123,0,0,0,0,0,0,1,49,2,246,-1,-1,1,0,0,0,0,0,0,0,0,0,Phishing
55810,443,6,1374413,12,12,485,5707,202,0,40.4166666666667,70.8255967254435,1360,0,475.583333333333,654.003955830868,4505.196036417,17.4620001411512,59757.0869565217,124649.319888716,534324,0,1243181,113016.454545455,164128.849842655,534324,411,1234893,112263,215853.075198849,719680,0,0,0,0,0,240,264,8.73100007057558,8.73100007057558,0,1360,247.68,498.340305413881,248343.06,0,1,0,0,0,0,0,0,1,258,40.4166666666667,475.583333333333,0,0,0,0,0,0,12,485,12,5707,-1,2048,4,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,65566178,1,1,0,0,0,0,0,0,0,0,0,0,0,0.030503531866689,65566178,0,65566178,65566178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015251765933345,0.015251765933345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,65566178,0,65566178,65566178,Phishing
0,0,0,17978871,1,1,0,0,0,0,0,0,0,0,0,0,0,0.11124169031526,17978871,0,17978871,17978871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05562084515763,0.05562084515763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,17978871,0,17978871,17978871,Phishing
61846,1900,17,2867244,3,1,522,174,174,174,174,0,174,174,174,0,242.741810602795,1.39506787702756,955748,118131.096278668,1024042,819342,1843202,921601,144616.06467471,1023860,819342,0,0,0,0,0,0,0,0,0,24,8,1.04630090777067,0.348766969256889,174,174,174,0,0,0,0,0,0,0,0,0,0,0,217.5,174,174,0,0,0,0,0,0,3,522,1,174,-1,-1,3,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,1685,1,1,0,0,0,0,0,0,0,0,0,0,0,1186.94362017804,1685,0,1685,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.471810089021,593.471810089021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,661004,4,1,0,0,0,0,0,0,0,0,0,0,0,7.56425074583512,165251,201754.281459733,411379,0,411779,137259.666666667,237394.390583125,411379,0,0,0,0,0,0,0,0,0,0,0,0,6.0514005966681,1.51285014916702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,115552257,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025962279559801,57776128.5,81703746.9263901,115549402,2855,2855,2855,0,2855,2855,0,0,0,0,0,0,0,0,0,0,0,0.017308186373201,0.0086540931866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,115549402,0,115549402,115549402,Phishing
