Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
54577,53,17,63254572,6,1,198,33,33,33,33,0,33,33,33,0,3.65190993624935,0.110663937462102,10542428.6666667,11885888.670911,32001248,1000155,62254417,12450883.4,12217873.8270104,32001248,2000207,0,0,0,0,0,0,0,0,0,48,8,0.094854803538944,0.015809133923157,33,33,33,0,0,0,0,0,0,0,0,0,0,0,37.7142857142857,33,33,0,0,0,0,0,0,6,198,1,33,-1,-1,6,0,7000651,0,7000651,7000651,18751307,12194067.5711971,32001248,8000251,Arp_Spoof
61166,53,17,63254365,6,1,198,33,33,33,33,0,33,33,33,0,3.65192188712984,0.110664299609995,10542394.1666667,11832965.3254428,32000833,1001846,62252519,12450503.8,12153897.2225072,32000833,2054806,0,0,0,0,0,0,0,0,0,48,8,0.094855113951425,0.015809185658571,33,33,33,0,0,0,0,0,0,0,0,0,0,0,37.7142857142857,33,33,0,0,0,0,0,0,6,198,1,33,-1,-1,6,0,7250450,0,7250450,7250450,18667971.6666667,12219951.4595045,32000833,8001126,Arp_Spoof
50106,53,17,63251828,6,1,198,33,33,33,33,0,33,33,33,0,3.65206836393724,0.110668738301129,10541971.3333333,11832669.011482,32000998,1040453,62211375,12442275,12162705.8966131,32000998,2013630,0,0,0,0,0,0,0,0,0,48,8,0.094858918543825,0.015809819757304,33,33,33,0,0,0,0,0,0,0,0,0,0,0,37.7142857142857,33,33,0,0,0,0,0,0,6,198,1,33,-1,-1,6,0,7247907,0,7247907,7247907,18667973.6666667,12219944.9018848,32000998,8001474,Arp_Spoof
53618,53,17,63251760,6,1,198,33,33,33,33,0,33,33,33,0,3.65207229016236,0.110668857277647,10541960,11832714.7667869,32001181,1040500,62211260,12442252,12162775.2096588,32001181,2013536,0,0,0,0,0,0,0,0,0,48,8,0.094859020523698,0.01580983675395,33,33,33,0,0,0,0,0,0,0,0,0,0,0,37.7142857142857,33,33,0,0,0,0,0,0,6,198,1,33,-1,-1,6,0,7247832,0,7247832,7247832,18667976,12220031.5350992,32001181,8001573,Arp_Spoof
64606,53,17,63250971,6,1,210,35,35,35,35,0,35,35,35,0,3.87345832208647,0.110670237773899,10541828.5,11832875.9158682,32001362,1039729,62211242,12442248.4,12162821.304206,32001362,2013611,0,0,0,0,0,0,0,0,0,48,8,0.094860203806199,0.0158100339677,35,35,35,0,0,0,0,0,0,0,0,0,0,0,40,35,35,0,0,0,0,0,0,6,210,1,35,-1,-1,6,0,7247030,0,7247030,7247030,18667980.3333333,12220116.2084515,32001362,8001672,Arp_Spoof
56880,53,17,63250448,6,1,210,35,35,35,35,0,35,35,35,0,3.8734903506138,0.11067115287468,10541741.3333333,11833020.0971236,32001541,1039159,62211289,12442257.8,12162883.4769199,32001541,2013668,0,0,0,0,0,0,0,0,0,48,8,0.094860988178297,0.015810164696383,35,35,35,0,0,0,0,0,0,0,0,0,0,0,40,35,35,0,0,0,0,0,0,6,210,1,35,-1,-1,6,0,7246448,0,7246448,7246448,18668000,12220225.9757126,32001541,8001675,Arp_Spoof
50632,443,6,7074732,1,1,63,63,63,63,63,0,63,63,63,0,17.809861914204,0.28269622086038,7074732,0,7074732,7074732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.14134811043019,0.14134811043019,63,63,63,0,0,1,0,0,1,1,0,0,0,1,94.5,63,63,0,0,0,0,0,0,1,63,1,63,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
50643,443,6,101157959,10,1,888,87,122,35,88.8,23.8551182488511,87,87,87,0,9.6383913795651,0.108740825820734,10115795.9,9458288.812977,30135552,909688,100248271,11138696.7777778,9427113.07154067,30135552,977815,0,0,0,0,0,0,1,0,0,320,32,0.098855296200668,0.009885529620067,35,122,88.5,21.5891386833961,466.090909090909,0,0,0,1,1,0,0,0,0,96.5454545454545,88.8,87,0,0,0,0,0,0,10,888,1,87,-1,2048,10,0,6884536,0,6884536,6884536,15712237.1666667,8145363.85229953,30135552,6363085,Arp_Spoof
50642,443,6,30886904,1,1,152,152,152,152,152,0,152,152,152,0,9.84235907878627,0.064752362360436,30886904,0,30886904,30886904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.032376181180218,0.032376181180218,152,152,152,0,0,1,0,0,1,1,0,0,0,1,228,152,152,0,0,0,0,0,0,1,152,1,152,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
60101,53,17,63452246,6,1,354,59,59,59,59,0,59,59,59,0,6.50883185443113,0.110319183973409,10575374.3333333,11931509.4549577,32253019,1045939,62406307,12481261.4,12276322.9841239,32253019,2082386,0,0,0,0,0,0,0,0,0,48,8,0.094559300548636,0.015759883424773,59,59,59,0,0,0,0,0,0,0,0,0,0,0,67.4285714285714,59,59,0,0,0,0,0,0,6,354,1,59,-1,-1,6,0,7128877,0,7128877,7128877,18774456.3333333,12328026.5071775,32253019,8069510,Arp_Spoof
